reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9d8807c4-0094-4f5c-8093-856f30e9ee8b,becky kioko,https://play-lh.googleusercontent.com/a-/ALV-UjW_J7SdO_4oaEOWxgQCHZmOGqE4ZNlOYLO6M5toW8PmNq-E2QHn1A,pathetic,1,0,0.0.392,2025-12-18 15:45:31,"Hi Becky, could you please let us know what went wrong at info@equitybank.co.ke? We're always trying to improve.",2025-12-22 13:26:31,0.0.392
a8622cf6-b029-452b-b695-f0c52eb9ebf6,Mark Cole MUKISA,https://play-lh.googleusercontent.com/a-/ALV-UjUIKqjleLla9PeSkmodt21lKATi8g34EO5zBpvJ73nlsswPGb6o,Massive keep it up 💯,5,0,0.0.392,2025-12-18 13:41:56,"Hi Mark, we are really glad that you like our product. Your support and voice are very important to us.",2025-12-22 13:20:18,0.0.392
bcc27564-31f1-4d25-a28e-bb151c1e0a06,Ian Okoyo,https://play-lh.googleusercontent.com/a/ACg8ocKEY1D1O_eXaFz3bXTrHPBuuqC2B-8ovjlka-qifzsocun8=mo,Great work,5,0,0.0.383,2025-12-18 12:46:59,"Thank you very much. Keep using our app.
",2025-12-22 12:12:01,0.0.383
a2c60bfa-a65d-4a53-9c2b-f94285980b24,Eljeynk Ranjoz,https://play-lh.googleusercontent.com/a/ACg8ocJT__S3NCkYjZRV8FOPFY1xygqV8JGcGDQp4cBOIRZLuz-vbw=mo,fast and efficient,5,0,0.0.392,2025-12-18 11:16:43,"Hi Ranjoz, thank you very much for your feedback.",2025-12-22 12:11:50,0.0.392
4c13c30e-60cc-4395-ac61-10f2a76c0bb6,Senteza Brian,https://play-lh.googleusercontent.com/a/ACg8ocIGhtOBaj6VfYTk2X8yjnAlNNOqrt56gwv_93750YGCO-dOPQ=mo,excellent,5,0,0.0.392,2025-12-18 11:02:06,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2025-12-22 07:43:13,0.0.392
0fdf7ca2-3f09-4e7d-bace-a6590f36db4f,Marvin Oduor,https://play-lh.googleusercontent.com/a-/ALV-UjWISxwKt1hQhudAHkHAhiefSw3AvqBLtZuyjwykXoO5HwInMHxK,convenient,4,0,0.0.392,2025-12-18 09:37:50,Hi Marvin! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2025-12-22 07:42:43,0.0.392
4da9e81f-4c7b-4ed8-b350-86d3a87e95eb,ivan talemwa,https://play-lh.googleusercontent.com/a-/ALV-UjVUUyM5whZYZw56Xyw-T564Ndtxw8JBsmhBRGiFhtgRD03sZ2b-,"best app. Make my transactions from any place , anytime. No need to go in the bank or agent. am proud of it",5,3,0.0.392,2025-12-17 22:26:53,"Wow.
Thank you for your kind words!
We’re committed to keeping the app great for you.",2025-12-18 08:38:47,0.0.392
bf4c60d7-543e-4f33-8942-23f7111fc40b,Shawn Mendez,https://play-lh.googleusercontent.com/a/ACg8ocLzdeiSyyr-jWBgbe89i6_u6O35YLElNTlKgwbhikeWq5O6pQ=mo,awesome fast and reliable services,5,0,0.0.392,2025-12-17 21:55:30,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2025-12-18 08:42:51,0.0.392
27b377bb-e7f5-4e6d-b1c6-6ba5aaeea1ec,Davis Wayne,https://play-lh.googleusercontent.com/a-/ALV-UjVqZmckqUONkGH480jRNManFgyP5lIIcHQDDWvlwNEhikClLgOe,its good,5,0,0.0.392,2025-12-17 21:26:26,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.,2025-12-18 08:43:14,0.0.392
d11a12cb-9d9c-4ba1-b51a-94df58c5f29e,Iragena Mugisha Regis,https://play-lh.googleusercontent.com/a/ACg8ocKx-12Q6pbd29Fc7qWINkAylBnGwwTMV4X6XsY1_OL0qtFbYQ=mo,convenient,3,0,0.0.383,2025-12-17 18:34:06,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,2025-12-18 08:44:14,0.0.383
5d582d64-b6dd-4654-81c6-997d65776567,Charly Wao,https://play-lh.googleusercontent.com/a-/ALV-UjV12I7wMtMVelbXZvBIatEJhXY-VII8SUfZHkA73h7sL8dOqNUH,awesome,5,0,0.0.392,2025-12-17 16:59:53,Glad you like it!,2025-12-18 08:44:25,0.0.392
a9acbe54-0e11-4d1d-b77b-9b2add4e70d7,Frankline Kibet,https://play-lh.googleusercontent.com/a-/ALV-UjXnJ7TjF3kac4iFvguM9ZW4UgQWxPbtWo7n_nqtc1RQ1mIGQ0s3,"very perfect, I love how connect with my bank anywhere and anytime. Thank you Equity Bank",5,0,0.0.392,2025-12-17 16:53:01,"Hi Kibet, thank you very much for your feedback.",2025-12-18 08:45:16,0.0.392
4f3d6cb7-1a1a-462a-b5f9-a865f7855a37,Finance Frontiers,https://play-lh.googleusercontent.com/a-/ALV-UjXELUOYhj20JjICQTJPtd7sNTGXYs81uSOCItBUdrnrVPwOwsA,works well,5,0,0.0.392,2025-12-17 16:12:44,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at info@equitybank.co.ke!
Have a wonderful day!",2025-12-18 08:45:40,0.0.392
e9d08154-6974-4ba8-8071-415b04b2ed77,Eric Githambo,https://play-lh.googleusercontent.com/a/ACg8ocID46IGQyb4pcoDbeM92FYM7nHyAOqX43hWPMt-AlYFrmd6lqo=mo,easy transaction,4,0,0.0.392,2025-12-17 16:08:13,Hi Eric! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2025-12-18 08:46:06,0.0.392
43542982-ff93-4a74-bf6b-e3399d0d7338,Moses Kipkenoi,https://play-lh.googleusercontent.com/a/ACg8ocLWJqAV0PQaZQfhXpErZCoUxSy78qymwWymgrovfrd5l8LuLQ=mo,perfect,5,0,0.0.392,2025-12-17 15:40:56,"Thanks a lot for your rating, Moses.",2025-12-18 08:46:25,0.0.392
25d6033f-0b92-4477-99d3-cc4a9e44cfdc,mukose ibrahim,https://play-lh.googleusercontent.com/a-/ALV-UjXbLYetQDMTbn_QquH7FLrI70WUXOVZz-ciWPM73rcrE8MvgiHRnQ,seamless,5,0,0.0.392,2025-12-17 15:36:01,"Hi Ibrahim, thank you very much for your feedback.",2025-12-18 08:34:40,0.0.392
a27191b0-1658-40d4-aa3d-c3e09a26ab1c,Moses Ochieng,https://play-lh.googleusercontent.com/a-/ALV-UjWUnynFQ643Pu63VBTO_JDWBRaEeZLOKSFEE8GGPyhQVQNtODUi,fast and efficient,5,0,0.0.392,2025-12-17 13:49:53,"Hi Moses, thank you very much for your feedback.",2025-12-18 08:46:49,0.0.392
e580d9aa-7fef-4de3-ba5a-5e3bac302f74,Abdirixman Abdisalaam,https://play-lh.googleusercontent.com/a/ACg8ocLIpaawq6y0g2tIUBY6Ij0l5iMhbdB9mp9IHHi2LeRGlpg02g=mo,شكرا لكم,4,0,0.0.392,2025-12-17 12:33:26,"We'd very much appreciate if you would be willing to share any recommendations/suggestions, we would love 5-star rating for you.",2025-12-18 08:48:15,0.0.392
21f1aede-9ac7-432b-a013-94df61a5e21a,Dancan Simiyu,https://play-lh.googleusercontent.com/a-/ALV-UjWW_iVDO2-7-EcVZOttTZVStJ7tsHPNtSsqBBOBeonnQRoUP0VU,excellent,5,0,0.0.392,2025-12-17 11:51:05,Thanks for rating and reviewing our app; it reflects the dedication of our developers. Much appreciated!,2025-12-18 08:48:28,0.0.392
ce138997-6346-4b69-9e11-4821a7f897a7,Omus McBeth,https://play-lh.googleusercontent.com/a-/ALV-UjWNfZqkabFoEjkvMF2fLL-h3Y1Ie285ddbUtAQRkAFxDiREmk_n,"A great app with simple and interactive interface. Developer, please consider the font size/placement in exchange rate window. The numericals are not easily visible while doing the exchange calculations.",4,16,0.0.392,2025-12-17 11:50:10,"Thank you for providing your valuable feedback. Please reach out to us at info@equitybank.co.ke, if you have other suggestions.",2025-12-18 08:48:41,0.0.392
df1ce481-ccad-4e48-9783-0bec4149da2d,Rerum Midea,https://play-lh.googleusercontent.com/a-/ALV-UjVYWVkgVFKYLR29p0Q-TBpZ0kIPY6Pe1G97-j4UVslhnEcnm64,Easy and quick,5,0,0.0.392,2025-12-17 11:05:00,"We're always working hard to improve the app. Thanks for your download and feedback.
",2025-12-18 08:49:34,0.0.392
09466f34-4dbd-4e82-8cbc-7390be6a4eba,Ddj Spinnerboy,https://play-lh.googleusercontent.com/a-/ALV-UjVt3UV-YyO2YGHp5OneJv1HSyVXLuDhvO1nHkMV1cu7s4hUuNk,great,5,0,0.0.392,2025-12-17 09:47:21,We're delighted to provide you with the best.,2025-12-18 08:49:01,0.0.392
1de7085a-72fc-4a16-8ac0-42522326dde6,brian bubblex,https://play-lh.googleusercontent.com/a-/ALV-UjXU2pu7wNh-6upMjLdRrTLsBSQZVOWUi6L4CnkvXPra508hmjk,👏👏,4,0,0.0.392,2025-12-17 09:44:05,"Hi Brian, what can we do better to earn a 5 star rating? Please let us know at info@equitybank.co.ke.",2025-12-18 08:49:17,0.0.392
cb4ff438-4bff-461c-959b-23e80355bb7b,Elijah Mutinda,https://play-lh.googleusercontent.com/a/ACg8ocKJt2X9IZiKqVuDnsGyD50394Y5e9YUJZqUCCeJwQUDMV7Qnw=mo,Equity Bank App is the best👍💯,5,0,0.0.392,2025-12-17 08:50:39,"With every new app version we are introducing new features and improving existing ones.
We are sure that your feedback will only help us improve further.
Thank you, Elijah.
",2025-12-17 08:40:53,0.0.392
d517c414-f721-4113-b859-f94446eb30f4,No Reply,https://play-lh.googleusercontent.com/a-/ALV-UjXdk96r6YDlUOZGR1BPRVAE9UbUA8lhJC0iE_tSYxuZf2t1WTlP,great app,5,0,0.0.392,2025-12-17 06:23:56,"We're always working hard to improve the app. Thanks for your download and feedback.
",2025-12-17 08:39:56,0.0.392
55fe9b8f-0e4f-4731-813f-b35081864ddc,Yasir Mohammed,https://play-lh.googleusercontent.com/a/ACg8ocJ4Go5sd5OoiIUkAwfcyMe-lT23KYLlFNYLCQFHDEIM_o61mA=mo,good,5,0,0.0.392,2025-12-16 22:47:21,"Thanks a lot for your rating and usage, Yasir",2025-12-17 08:40:23,0.0.392
f15c605c-fd69-49f6-9836-d0e6e503f5c4,Kennedy Murimi,https://play-lh.googleusercontent.com/a-/ALV-UjUXJxMU1O_Q0zK7LkNe1eGSUSTNDPpeFFHIS12v47FcfX0AFzTq,excellent,5,0,,2025-12-16 22:38:15,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2025-12-17 08:40:26,
f87bfcb1-5f63-4834-b473-c41386c96424,DAVID OKETCHI,https://play-lh.googleusercontent.com/a/ACg8ocKtM3b3m8d6C3WKC6nrBxWnO_qvATdBSEViHtW6EBU3SMU1FA=mo,Excellent perfect,5,0,0.0.392,2025-12-16 18:27:55,"Hi David, thank you very much for your feedback.",2025-12-17 08:41:46,0.0.392
d90475e0-f38e-4a88-ba59-1ce86d1a99df,Rispher Nyatichi,https://play-lh.googleusercontent.com/a-/ALV-UjVUufbqM4-90WUWvOfDEYFUQe4c6yApC5BbfSQcAYCx_XP9vNnc,It's secure 😁,5,0,,2025-12-16 18:14:12,"We're always working hard to improve the app.
Thanks for your download and feedback, Rispher.
",2025-12-17 08:42:22,
37dac3af-8772-454a-8a0a-5c9e314c9990,BERTHA ADHIAMBO,https://play-lh.googleusercontent.com/a/ACg8ocLKZHNxJPNatwR6Qv0pUHo3jpOCb7YBucrIzG3xtjF3AVnlxQ=mo,I'm very much impressed with the work you are doing especially when assisting your customers,5,1,0.0.392,2025-12-16 17:59:55,"Hi Bertha,
We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at info@equitybank.co.ke!
Have a wonderful experience!",2025-12-17 08:45:25,0.0.392
00b3b9bc-7313-41c9-88d6-ff320acf7e9b,Stanley Mbauni Kiriungi,https://play-lh.googleusercontent.com/a/ACg8ocI-PSIEan1QtVnED4LWOrkM2VzM9jfMSd9INjxCRviRx0ENHQ=mo,best app so far,5,0,0.0.392,2025-12-16 17:47:44,"Thank you very much. Keep using our app, Stanley.",2025-12-17 08:45:41,0.0.392
ebb4949f-99ba-465b-9877-20709377e946,Sara Mwaniki,https://play-lh.googleusercontent.com/a/ACg8ocKB69L-tnf3SeEhHsJTMmp18vkGehBDEoyN8xTNcxTjrY-1vA=mo,best app,5,0,0.0.392,2025-12-16 17:37:50,"Hi Sara, thank you very much for your feedback.",2025-12-17 08:51:21,0.0.392
f2418f1e-0105-4f77-8071-cf60dde5f0ab,mikenickson wanjohi,https://play-lh.googleusercontent.com/a-/ALV-UjWLAwEKuc3rshZS7Ja4eo_xGcEa9QoJkyk1gKiuRTaSMfrwuyoVqQ,fast and good,5,0,0.0.392,2025-12-16 15:45:43,"Thanks for taking out time to rate us. It really helps us to keep going and delivering the best, Wanjohi",2025-12-17 08:52:13,0.0.392
aefadd42-11fe-4c34-94b1-145f8af91c56,Isaac Wabwile,https://play-lh.googleusercontent.com/a-/ALV-UjVADOIfppMPSLIhMRbEu1eku8NRP6n6Px0VksJhzqwBn8XoK96y,Fast and reliable with secure transaction procedures,5,0,0.0.392,2025-12-16 15:44:52,Thank you for your encouraging words.,2025-12-17 08:54:35,0.0.392
11760970-d9aa-4ea6-aa71-8549b4ea0fb9,Mercy Kamuyu,https://play-lh.googleusercontent.com/a/ACg8ocJzEp7R-UkHdkvAeI-E_OvVfsUwb3PfeWZRs-8MZGRFnTzn_Q=mo,excellent,5,0,,2025-12-16 15:44:08,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2025-12-17 08:58:28,
2bf92c25-6c22-4849-ac5b-03ad4429a9c9,Kipkemoi Rono,https://play-lh.googleusercontent.com/a/ACg8ocLobNYEfAJgJLYEmOp8k_7t--exoqZbzNV00VZt7JR8rat8nVI=mo,great 👍,5,0,0.0.392,2025-12-16 15:30:18,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2026-01-12 18:45:16,0.0.392
ac12eb76-c708-4781-8a16-256c9c63b9d2,edith nekesa,https://play-lh.googleusercontent.com/a-/ALV-UjXJiDFvuunSgTL1jmLYhIc7mHgWWEcSTUPMZIt9qcoZhoE2d20w7g,"the new update is so annoying,you need to change on that",3,0,0.0.392,2025-12-16 14:27:40,"Hello Edith, certainly not the type of experience we want you to have. Could you please share more details as to why you feel this way? Your feedback helps us to serve you better.",2026-01-11 13:25:45,0.0.392
499d125f-3b00-4df4-82b8-5610f54f28b7,antony,https://play-lh.googleusercontent.com/a-/ALV-UjXQgQ8oA5dqq0rivXNfLncBdo5j8TtCbwdsqvh2GFE0TY0oxJk,best bank in the world,5,0,0.0.392,2025-12-16 14:06:01,"Hi Antony, we are really glad that you like our product. Your support and voice are very important to us.",2026-01-12 18:45:33,0.0.392
9a359234-1792-4167-88c9-3f3d61263708,Yiga Hadija,https://play-lh.googleusercontent.com/a/ACg8ocKjNteinZrcC22U5dDg-6ScdDIS0eYITLDI4G9dUd7zQBzqkQ=mo,The best,5,0,0.0.392,2025-12-16 12:13:51,"We are pleased that you enjoyed the app.
Have a wonderful user experience!",2026-01-12 18:46:07,0.0.392
880c5504-b80e-4dee-9fe0-968bfd1a0316,Josek Sothe,https://play-lh.googleusercontent.com/a-/ALV-UjVzQiOt8M5rTttog-nXkG3YbK3fCQIIIjIqxlosdTzyYWu3ghE,awesome and fast,5,0,0.0.392,2025-12-16 10:35:55,"Hi Sothe, thank you very much for your feedback.",2026-01-12 18:46:22,0.0.392
9e45ba7e-3a25-4551-b273-cb3d4b7a9314,Tibi Simon,https://play-lh.googleusercontent.com/a-/ALV-UjXwEiOGBPfEqavtqCu-q34hjqkRqaDXKWTrYomPH7BGxKYbUz9SOw,thankyou very important,4,0,0.0.392,2025-12-16 08:12:40,Hi Simon! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2026-01-12 18:46:38,0.0.392
3b87e2ed-b611-46ad-9fe7-7bf58ec90c46,Kennedy Kiriko,https://play-lh.googleusercontent.com/a/ACg8ocLOFbKKG7MVJI1XWOD6xP0_cBns8GtwyyaRkwtVlmXS7yYuAg=mo,good,4,0,0.0.392,2025-12-16 07:34:24,"Hello Kennedy, thank you for taking the time to review us. Do not hesitate to mention room for improvement to make it 5 stars!",2026-01-11 13:04:20,0.0.392
78366e33-8f9b-47fb-9861-d687740defc6,Evans Juma,https://play-lh.googleusercontent.com/a/ACg8ocIPwCMU1ECxxE5O3TYQEza2Dr16zH-tJQT4Ue8jnB8p_Vt7wg=mo,Good app,4,0,0.0.392,2025-12-15 23:07:55,"Hi, thank you for the awesome review. Keep using the App and do not hesitate to mention room for improvement so we can make it 5-stars.",2026-01-11 12:58:25,0.0.392
ade44c5b-1383-4271-8fef-af3480be6993,Kipnusu Dennis,https://play-lh.googleusercontent.com/a-/ALV-UjXfXFHVokG0kTVTr1vCQJl30fRoQwksa4e2kNPR8M7h5ZbTluaR,awesome experience 👏,5,0,0.0.392,2025-12-15 23:00:55,Thank you for your encouraging words.,2026-01-12 18:52:00,0.0.392
15d672f1-47c8-4361-aad0-9602965a504e,Tumuhimbise Emmanuel,https://play-lh.googleusercontent.com/a-/ALV-UjUG3Uz4Wwxr1RNmov1fPkJzjcEZs8nuIuLbhPqZuuiBSqJfabTS,Very convenient and secure to use,5,0,0.0.392,2025-12-15 22:13:01,"Hi Emmanuel, thank you very much for your feedback.",2026-01-12 18:46:55,0.0.392
a368d975-0b9a-451b-af51-33c9e4c0504d,hezekia oyugi,https://play-lh.googleusercontent.com/a/ACg8ocJJXNtpyCcg8xRczbbvV71tSHieVIulcYzbOZKri0UtHxD6n5Y=mo,swift,5,0,0.0.392,2025-12-15 21:38:32,"Hi Oyugi, thank you very much for your feedback.",2026-01-12 18:47:51,0.0.392
734500aa-4093-4bdd-b6af-08c066798a58,Peter Thoithi,https://play-lh.googleusercontent.com/a/ACg8ocIAJdAyzXd4HD_AVOcLdaUi-6u-4MNgADTWJf60-q9a-1LtJQ=mo,good and simple to use,5,0,0.0.392,2025-12-15 20:55:02,"We're always working hard to improve the app. Thanks for your download and feedback.
",2026-01-12 18:47:58,0.0.392
01393a5b-27c5-434b-988d-82ef0c42799c,Murungi Donald,https://play-lh.googleusercontent.com/a/ACg8ocK39ahprkwTxWRuMMdWZ6CKsstRfjBARgxnBRRPa4GmgaVU3w=mo,frequently has network issues,1,0,0.0.392,2025-12-15 20:43:37,"Hi, we’re sorry to hear you’ve been experiencing network issues. Please ensure your internet connection is stable and try again. If the problem persists, kindly contact our customer support at Info@equitybank.co.ke so we can investigate and help resolve this quickly. Your feedback helps us improve the app’s performance.
",2026-01-12 12:42:27,0.0.392
421f7d4e-addc-41ca-a598-2d9764a356f9,Janeth Shariff,https://play-lh.googleusercontent.com/a/ACg8ocJ3vuMZ5AWEAft1Xo0cdzphNz9x6MRY4U-kh196BTgLw7QeEA=mo,I can't access the Simbanking app. Is there any technical issue?,1,0,0.0.392,2025-12-15 20:28:32,"Hello Shariff, thank you for writing to us with the concern and sorry for the trouble. Please drop an email to Info@equitybank.co.ke clarifying the App you're trying to access. Also, share your ID number in the email body.",2026-01-11 13:46:10,0.0.392
8bdded0c-885d-4af9-80ff-475b4a34a853,Victoria Kweyu,https://play-lh.googleusercontent.com/a-/ALV-UjXrlswl7auBYCckWziQlmzY6njk_GQ6790YgmTcydFnFinD15xd,efficient,3,0,0.0.102,2025-12-15 20:19:29,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,2026-01-12 18:48:06,0.0.102
46402d05-d68f-404e-bb9d-38e25bbf1515,Kevin Wamalwa,https://play-lh.googleusercontent.com/a-/ALV-UjXslwFokdi8hob4WN51Qaa_ctlI5odPlLOqgjA3avauUDoVHink,Best Banker,5,0,0.0.392,2025-12-15 19:51:27,Thank you so much for your feedback.,2026-01-12 18:48:14,0.0.392
6991375f-6669-4543-92a0-add33b7b2b02,King Jade,https://play-lh.googleusercontent.com/a/ACg8ocIYWvJvWD_gNpp0cNmZlZ89OWtfsIarmPeh3Kz7yUTlI2F4SQ=mo,very easy to use 👌,5,2,0.0.392,2025-12-15 18:12:18,Thank you very much for your 5-star review!!!,2025-12-15 18:59:01,0.0.392
c1abc733-6a00-4c2c-9f0f-f5ec329cbb9c,Eliphaz Yegon,https://play-lh.googleusercontent.com/a-/ALV-UjUGpcG41WuWzjAeg_4jlHuR5oxuhoAhpJT-Mw-cDf-v_e-2s50,commendable,5,0,0.0.369,2025-12-15 17:44:11,"Thanks for taking out time to rate us. It really helps us to keep going and delivering the best, Yegon",2025-12-15 18:58:55,0.0.369
5e110372-3fff-47eb-a446-c979d13f2158,godwin kimemeta,https://play-lh.googleusercontent.com/a-/ALV-UjUD_Wb8fAI4bKDdF_EgBDU1grGJwdAKdcfAXjNCi956xnF5a4c,fast and better service,5,0,0.0.392,2025-12-15 17:37:05,"Hi Godwin, thank you very much for your feedback.",2025-12-15 18:58:35,0.0.392
c6a4f7b3-c7e4-4963-b223-10f2afaa2acb,Victor Gaddafi,https://play-lh.googleusercontent.com/a-/ALV-UjW0yrSEfPJ_sq3cP9PMDbzNbuQGmlt7U6U0YKp-ps2fb2CCTCA7,perfect,5,0,0.0.392,2025-12-15 17:33:38,"We are pleased that you enjoyed the app, Victor. If there is anything we can do for you, just let us know at info@equitybank.co.ke!
Have a wonderful user experience!",2025-12-15 18:57:28,0.0.392
1e987a9c-dbfb-4608-a0ca-3a0506cff29b,regina Wambui,https://play-lh.googleusercontent.com/a/ACg8ocLoKjE4LdnSE9F7IllZIFFfpdv7aBQom_xYhR4Uic2WTswn6Q=mo,very efficient,5,0,0.0.392,2025-12-15 16:58:37,"We're always working hard to improve the app.
Thanks for your download and feedback, Regina.
",2025-12-15 18:55:29,0.0.392
a2147c3f-8a7b-44bc-b102-d469c15c0e72,Collins Oloo,https://play-lh.googleusercontent.com/a-/ALV-UjXjiYOjQC-SxTDRY1MB1dCBVUPbqPhP8lkqEM-HVAW6p9jVGPOvgg,Seamless and reliable,4,0,0.0.392,2025-12-15 14:28:36,"Hi Collins,
Thank you for your comment. Is there something else that we could do to deserve a better rating from you? Let us know at info@equitybank.co.ke.",2025-12-15 18:54:05,0.0.392
f52907fe-75a9-453b-8f05-459e6e40ebd9,chebet umu,https://play-lh.googleusercontent.com/a-/ALV-UjWIf0xaHfSdECM3Q3kJRdpmGXMDyuojAOPQRG9BloVVxztQsE-W,good,5,0,0.0.392,2025-12-15 13:01:07,"Hi Chebet, thank you for the feedback.",2025-12-15 18:53:12,0.0.392
b2ad0fdc-0255-465e-941c-d7fea770dcac,Stephen Mayom,https://play-lh.googleusercontent.com/a/ACg8ocLmfAvrMFwJuIQFg_a6DBgZ9Q74QJUrJe46H0pIwFLAG6wO2g=mo,It's great app guys,5,0,0.0.392,2025-12-15 12:42:49,"Thank you very much. Keep using our app, Stephen.",2025-12-15 18:52:36,0.0.392
2b84e657-8b80-4db6-8f9d-838c1c39401c,Rinah Taz,https://play-lh.googleusercontent.com/a-/ALV-UjX0bEoxV5YmlnpR27rymYcxh1uWkUGKucAKCSi9taTFzfxPnbpJ,Good,5,0,0.0.392,2025-12-15 12:42:39,"Thanks for the 5 star rating, Rinah.
",2025-12-15 18:52:02,0.0.392
3de6d049-27ca-4fef-a478-7b89f9b688c0,kyazze samueljunior,https://play-lh.googleusercontent.com/a-/ALV-UjVIxDSy3nWItd5_b7tvs94mBJdMj42TTIy4EuE5fGKz5MkJ9jw,awesome 👌,4,0,0.0.392,2025-12-15 12:27:11,"Thank you! If you enjoy using the app, please rate us 5 stars.
It would encourage us to continue improving the product!",2025-12-15 18:51:34,0.0.392
427939fb-f150-4905-b4b5-0cb8cf57a649,Mary Maina,https://play-lh.googleusercontent.com/a-/ALV-UjX-v5CDddXV2SB5DNTQIexZm8rRjv8LN0T3Vgk8__FgPwnVleDMKg,good,5,0,0.0.392,2025-12-15 11:41:11,"Hi Mary, thanks for your support all along. We will keep working to provide a good user experience.
",2025-12-15 18:51:15,0.0.392
cdc81f72-306d-48be-ad73-3760bddd15b6,Fozia Keter,https://play-lh.googleusercontent.com/a/ACg8ocIPngr8ms2H-lsyo1QI-TUwS6BZGu6xf3eLyrwYa020xLNHgA=mo,good,1,0,0.0.392,2025-12-15 11:39:17,"Hi Keter, if you like the app, could you please give us more stars?",2025-12-15 18:49:58,0.0.392
57817ce3-35be-4ed0-8fc3-c9cee67cff8e,Ismail Kita,https://play-lh.googleusercontent.com/a-/ALV-UjUY-juF_jT-AUXuuuFJ1xTUJHusIl13uVTBPzhqfYnwxOg7J4HO,Excellent service,5,0,0.0.392,2025-12-15 10:43:34,"Hi Ismail, thank you for sharing your experience.",2025-12-15 18:49:39,0.0.392
919b3656-c356-46f8-97c0-2f607571ec72,Damba Anthony Carrick,https://play-lh.googleusercontent.com/a-/ALV-UjW0piKF7PxkwPjKaaBV4_hEa-ES6Wm3luPgll5teEytO-8ZGrIf,quick and saves time,5,0,0.0.392,2025-12-15 10:09:48,"Hello Damba, great to hear the app helps you save time.",2025-12-15 18:49:20,0.0.392
8a2b19cf-162d-46d2-ae27-8b6ff6b0a70d,Georgina Mwakima,https://play-lh.googleusercontent.com/a-/ALV-UjWzBtpBWFVSGRrXPiNZCC79COVqCE_BJSyrY-7DkxAX9dKsTSD4,I can't reset my app password using Email please return the easy banking app it was easy,1,0,0.0.392,2025-12-15 08:40:46,"Hi Georgina,
We would like to chat with you with regards to your experience with us. Can you provide us your customer ID at info@equitybank.co.ke so that we can reach out?",2025-12-15 18:59:24,0.0.392
9e8bdf97-c33e-4deb-a49e-8c06c23aef4b,TRAYZ ALEX,https://play-lh.googleusercontent.com/a/ACg8ocIcdXtPwYYVX4l6FVatuwIIuIqgDfCHlXNf3Og_qWGHCBEhlw=mo,great,5,0,0.0.392,2025-12-14 19:06:14,"Hi Alex, we appreciate the feedback.",2025-12-15 18:48:45,0.0.392
ebe9b54d-6772-4d55-874e-c4771f1b3ef2,Musa Chacha,https://play-lh.googleusercontent.com/a-/ALV-UjUoDV_pTrNMwKf9rK3tLVbjygEWiUguoFL4IfXJVkiEipiMDLqm,great 👍👍,5,0,0.0.392,2025-12-14 11:50:04,"Hello Musa, thank you for the positive rating!",2025-12-15 18:48:32,0.0.392
e01fd0f8-e9ff-4c04-8448-f35e74c8c2a7,Patience Sitati,https://play-lh.googleusercontent.com/a-/ALV-UjUqq7EfdgrSh_uShBNATnYqIsAgh8E06cWzXFGwGly2UM5GaCw,The app has refused to open since yesterday and I cannot transact on my USD account,1,1,0.0.392,2025-12-14 09:31:01,"Hi Patience, sorry for the inconvenience. Please email info@equitybank.co.ke
so we can assist with access to your USD account.",2025-12-15 18:48:23,0.0.392
59a681ee-f3b2-4e67-8222-d10e6104e233,EPHRAIM DANIEL,https://play-lh.googleusercontent.com/a-/ALV-UjWtRcUgEzA2j45GGhYfXByqAbxKnHYLgjLltLwZNZLa6AP9tzud,The best bank App for payments and money management,5,1,0.0.392,2025-12-14 07:27:08,Thank you so much for your review!,2025-12-14 07:51:01,0.0.392
63add683-ee3d-4284-bc0e-1587ff9d89df,Kyeyune Ashiraf,https://play-lh.googleusercontent.com/a-/ALV-UjXvhUifdUU3zsHoqhaTeOM6psz45Qdk8QGEbV7Jb0bm6xiwh-c,can't connect to my equity account when l dial *247# please help me,4,0,0.0.392,2025-12-13 21:18:45,"Hi there, can you please send us your account details along with the screenshot of the problem to info@equitybank.co.ke so that we can help you. Thank you for using our app.",2025-12-14 08:00:15,0.0.392
